Proteome_ID	corr	a_type	c_type	c_name	code	kingdom
UP000005203	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007129	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001645	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000018817	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005204	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008694	0.6131393394849658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001646	0.5886137659055671	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001744	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000018888	0.2697813093733849	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007241	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008698	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001745	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007258	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001798	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005206	0.5886137659055671	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000437	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008743	0.6841952209011339	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000031513	0.3433580301115809	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001805	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054549	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008744	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008782	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000028999	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005207	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007266	0.5150370451673713	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008783	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001811	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000029120	0.570087712549569	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008784	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005215	0.6131393394849658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007267	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001819	0.6131393394849658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008792	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005221	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001861	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000053841	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000011750	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007303	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005222	0.3065696697424829	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001876	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007304	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001881	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008810	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001926	0.4414603244291754	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005225	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008820	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000053097	0.4672919871367751	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001940	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007305	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001949	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000011976	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001950	0.429197537639476	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005226	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000012073	0.3275601403268408	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001996	0.429197537639476	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000053927	0.5395626187467699	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007322	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005237	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001997	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000019116	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008827	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002009	0.5395626187467699	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008837	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054771	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002035	0.6131393394849658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007431	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002036	0.5886137659055671	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000012960	0.5638230124116617	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008854	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005239	0.4653400405976888	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002037	0.3556208169012801	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008864	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002038	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008866	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000029665	0.4905114715879726	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000019376	0.7848183545407562	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000029964	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000013827	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000014064	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005408	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005426	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002051	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002058	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000029965	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008912	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000014480	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008984	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005447	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000053257	0.5609168027207494	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002059	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009022	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007646	0.5395626187467699	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054928	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000029981	0.3203810872099524	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009046	0.3801463904806788	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002149	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000539	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002173	0.5886137659055671	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009058	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009082	0.2452557357939863	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000019804	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002195	0.3065696697424829	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000053268	0.4334567650487591	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007648	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009096	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007703	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000005640	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054988	0.3508232077228116	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002226	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009097	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002258	0.4782486847982733	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030143	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007754	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000015101	0.3698352545411534	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000055045	0.7335065881732877	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000015102	0.4472579597275855	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007796	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054166	0.5074407111704954	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000015103	0.3801463904806788	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000053317	0.5150370451673713	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000542	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000559	0.4414603244291754	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009136	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002277	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007797	0.2928363119390457	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007798	0.5395626187467699	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030651	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000560	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000024404	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000059680	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000024533	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006319	0.1673182348253445	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009138	0.5395626187467699	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000561	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002279	0.7480299941716583	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000033540	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054270	0.410104045560792	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002280	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000034112	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009168	0.4169347508497767	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000015106	0.52816430110102	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000053475	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030669	0.5886137659055671	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009170	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054279	0.360394464280696	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007801	0.6131393394849658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000015241	0.5102501868812946	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000054289	0.2697813093733849	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030671	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000070412	0.2889368528122993	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000015441	0.4919349550499537	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006548	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007819	0.3924091772703781	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000026915	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002281	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007875	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030673	0.1594162282660911	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006564	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030680	0.3832009082315116	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000015530	0.6135001943595966	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009183	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007879	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000034841	0.4259996093776999	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002296	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007963	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009192	0.5395626187467699	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002311	0.4414603244291754	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009297	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030686	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000007978	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009328	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000070700	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016666	0.3590662493587658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006591	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002320	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000009882	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006643	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016800	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006671	0.3678836036909795	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016801	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000010552	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008022	0.6243178095110913	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006672	0.4905114715879726	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002356	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016922	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006701	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008062	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002358	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000011064	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006702	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002428	0.4046719640600774	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000027120	0.4782486847982733	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016927	0.2820440961630843	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006706	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002485	0.5150370451673713	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008066	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000070720	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002489	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000011083	0.4761172104809587	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006718	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008141	0.695934137921344	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006726	0.3678836036909795	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000027195	0.7561538914024004	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000030745	0.4414603244291754	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008142	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016930	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002494	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000079169	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000027222	0.3678836036909795	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002497	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006727	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016932	0.6131393394849658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008143	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000589	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002499	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008144	0.4782486847982733	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002530	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016933	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000037904	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000011115	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000074855	0.1594162282660911	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002624	0.6376649130643645	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006729	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008153	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016934	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006753	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008177	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002630	0.4782486847982733	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016935	0.659539537265057	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000591	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008181	0.4905114715879726	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006790	0.5465324428875658	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000016936	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002640	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000079721	0.6744532734334624	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000002668	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000006813	0.3433580301115809	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000039324	0.5763183643984089	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008225	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000598	0.4414603244291754	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000081671	0.4118887050728523	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008227	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000076078	0.2850606963691054	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008237	0.4191466218133072	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000008281	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000076408	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000249363	0.6135001943595966	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000242942	0.4322643095156072	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000599	0.3801463904806788	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000184063	0.7480299941716583	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000291022	0.4782486847982733	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000084051	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000184304	0.735767207381959	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000235786	0.5006107804995114	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000087171	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000184499	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000184546	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000243498	0.7480299941716583	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000600	0.196204588635189	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000186303	0.504102594268267	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000087266	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000218811	0.55923278940108	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000193067	0.5150370451673713	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000087766	0.5886137659055671	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000089565	0.5640881923261686	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000091857	0.5500538205488459	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000186698	0.6254021262746651	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000673	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000219338	0.4905114715879726	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000249829	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000092124	0.3381175937165205	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000292052	0.354180766620684	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000219813	0.3842122429322726	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000076744	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000193380	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000186922	0.4169347508497767	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000092177	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000236630	0.3328517290870381	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000244005	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000094112	0.232992949004287	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000222542	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000094389	0.429197537639476	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000078340	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000078348	0.397676650240768	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000715	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000094569	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000724	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000283509	0.2407185604833073	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000095285	0.3678836036909795	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000269793	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000759	0.5395626187467699	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000095358	0.3924091772703781	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000187609	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000224634	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000283841	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000188318	0.6867160602231618	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000225706	0.4905114715879726	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000245207	0.5272998319570706	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000768	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000252519	0.3399209003391744	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000188354	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000188533	0.5886137659055671	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000189513	0.4057411124598246	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000245320	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000189701	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000245340	0.3924091772703781	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000803	0.6499276998540637	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000000819	0.5150370451673713	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000228380	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000189702	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000245341	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000189703	0.5032766015446553	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000295252	0.4537231112188747	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000189704	0.5763509791158679	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000189706	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001038	0.7112416338025602	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001056	0.662190486643763	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000297245	0.6008765526952665	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000240080	0.7235044205922596	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000191408	0.8093439281201549	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000286640	0.5518254055364692	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000001064	0.196204588635189	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000191522	0.6989788470128611	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000286641	0.502774258377672	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000215127	0.465985898008574	codon	kendall	Kendall's Tau	SGCode	Eukaryota
UP000314980	0.5435377220297786	codon	kendall	Kendall's Tau	SGCode	Eukaryota
