Prot_Tax_ID	Coefficient	Correlation	Comparison	Kingdom
UP000002418_145579	0.5150370451673713	Kendall	code	Viruses
UP000232774_11577	0.5640881923261686	Kendall	code	Viruses
UP000204009_1175657	0.5640881923261686	Kendall	code	Viruses
UP000008920_59241	0.4191466218133072	Kendall	code	Viruses
UP000007311_302272	0.662190486643763	Kendall	code	Viruses
UP000002421_198110	0.502774258377672	Kendall	code	Viruses
UP000002423_487152	0.1348906546866924	Kendall	code	Viruses
UP000001132_2914006	0.5395626187467699	Kendall	code	Viruses
UP000008926_453115	0.4905114715879726	Kendall	code	Viruses
UP000008927_1005060	0.6376649130643645	Kendall	code	Viruses
UP000002471_652954	0.5150370451673713	Kendall	code	Viruses
UP000001134_212035	0.2207301622145877	Kendall	code	Viruses
UP000002472_79692	0.3556208169012801	Kendall	code	Viruses
UP000008973_126796	0.5640881923261686	Kendall	code	Viruses
UP000007399_12315	0.662190486643763	Kendall	code	Viruses
UP000002473_11622	0.6008765526952665	Kendall	code	Viruses
UP000001151_442493	0.3678836036909795	Kendall	code	Viruses
UP000007403_11988	0.6376649130643645	Kendall	code	Viruses
UP000217252_12296	0.4922142264507365	Kendall	code	Viruses
UP000008986_665032	0.4414603244291754	Kendall	code	Viruses
UP000002474_11624	0.6131393394849658	Kendall	code	Viruses
UP000001154_344022	0.540591696421044	Kendall	code	Viruses
UP000007405_223341	0.662190486643763	Kendall	code	Viruses
UP000002476_35304	0.5272998319570706	Kendall	code	Viruses
UP000001155_77048	0.4236780683373428	Kendall	code	Viruses
UP000008992_10360	0.8093439281201549	Kendall	code	Viruses
UP000007418_388813	0.5763509791158679	Kendall	code	Viruses
UP000002477_11589	0.6376649130643645	Kendall	code	Viruses
UP000001156_2492962	0.4537231112188747	Kendall	code	Viruses
UP000007420_388818	0.5395626187467699	Kendall	code	Viruses
UP000002500_11059	0.5286929647203775	Kendall	code	Viruses
UP000001158_173443	0.4006548590862496	Kendall	code	Viruses
UP000002501_10648	0.3310952433218815	Kendall	code	Viruses
UP000007439_516993	0.5886137659055671	Kendall	code	Viruses
UP000009054_1141519	0.3881915000262637	Kendall	code	Viruses
UP000002502_12307	0.7112416338025602	Kendall	code	Viruses
UP000009060_2885846	0.6867160602231618	Kendall	code	Viruses
UP000007451_694008	0.7602927809613577	Kendall	code	Viruses
UP000001164_43685	0.3065696697424829	Kendall	code	Viruses
UP000007453_57119	0.5886137659055671	Kendall	code	Viruses
UP000009068_55884	0.6131393394849658	Kendall	code	Viruses
UP000007454_77856	0.7970811413304555	Kendall	code	Viruses
UP000009070_1283336	0.4169347508497767	Kendall	code	Viruses
UP000001178_379501	0.2889368528122993	Kendall	code	Viruses
UP000007462_204086	0.1659850005517464	Kendall	code	Viruses
UP000009085_2932880	0.4697088804686773	Kendall	code	Viruses
UP000001179_1283337	0.5395626187467699	Kendall	code	Viruses
UP000001189_31520	0.7725555677510569	Kendall	code	Viruses
UP000009087_10665	0.3065696697424829	Kendall	code	Viruses
UP000224375_1932361	0.5886137659055671	Kendall	code	Viruses
UP000002550_236750	0.3508232077228116	Kendall	code	Viruses
UP000204527_1462608	0.534377998761032	Kendall	code	Viruses
UP000001207_2884424	0.2820440961630843	Kendall	code	Viruses
UP000009089_10747	0.232992949004287	Kendall	code	Viruses
UP000009090_10872	0.6744532734334624	Kendall	code	Viruses
UP000007528_73475	0.662190486643763	Kendall	code	Viruses
UP000002559_10724	0.4169347508497767	Kendall	code	Viruses
UP000009091_2932878	0.2943068829527835	Kendall	code	Viruses
UP000007540_2749935	0.6376649130643645	Kendall	code	Viruses
UP000007541_696863	0.5150370451673713	Kendall	code	Viruses
UP000002576_2681617	0.4905114715879726	Kendall	code	Viruses
UP000009092_2905681	0.6131393394849658	Kendall	code	Viruses
UP000007545_12043	0.7725555677510569	Kendall	code	Viruses
UP000009093_10680	0.6867160602231618	Kendall	code	Viruses
UP000007546_230237	0.502774258377672	Kendall	code	Viruses
UP000009098_644639	0.7725555677510569	Kendall	code	Viruses
UP000224527_1982658	0.4979550016552393	Kendall	code	Viruses
UP000007547_66366	0.5272998319570706	Kendall	code	Viruses
UP000002579_173824	0.3801463904806788	Kendall	code	Viruses
UP000009104_10621	0.6744532734334624	Kendall	code	Viruses
UP000007550_487067	0.3556208169012801	Kendall	code	Viruses
UP000001240_12336	0.1716790150557904	Kendall	code	Viruses
UP000002580_2679898	0.2084673754248883	Kendall	code	Viruses
UP000009105_333759	0.7725555677510569	Kendall	code	Viruses
UP000007551_687366	0.5763509791158679	Kendall	code	Viruses
UP000009109_333761	0.6989788470128611	Kendall	code	Viruses
UP000007552_31631	0.5640881923261686	Kendall	code	Viruses
UP000009111_37954	0.7112416338025602	Kendall	code	Viruses
UP000007553_687343	0.5640881923261686	Kendall	code	Viruses
UP000009112_37955	0.6376649130643645	Kendall	code	Viruses
UP000203221_70600	0.3678836036909795	Kendall	code	Viruses
UP000203222_2170100	0.7480299941716583	Kendall	code	Viruses
UP000009113_333762	0.5640881923261686	Kendall	code	Viruses
UP000001252_10854	0.1262892050706804	Kendall	code	Viruses
UP000009114_333752	0.6867160602231618	Kendall	code	Viruses
UP000009115_37112	0.7602927809613577	Kendall	code	Viruses
UP000009116_10585	0.7480299941716583	Kendall	code	Viruses
UP000009117_333763	0.7112416338025602	Kendall	code	Viruses
UP000009120_10588	0.6744532734334624	Kendall	code	Viruses
UP000242267_11674	0.4414603244291754	Kendall	code	Viruses
UP000009123_10592	0.6008765526952665	Kendall	code	Viruses
UP000203242_11661	0.3188324565321822	Kendall	code	Viruses
UP000009151_10829	0.662190486643763	Kendall	code	Viruses
UP000009152_388911	0.5150370451673713	Kendall	code	Viruses
UP000009153_402771	0.6254021262746651	Kendall	code	Viruses
UP000009155_10611	0.5886137659055671	Kendall	code	Viruses
UP000009165_31548	0.6744532734334624	Kendall	code	Viruses
UP000009171_333764	0.6131393394849658	Kendall	code	Viruses
UP000009185_2772504	0.7970811413304555	Kendall	code	Viruses
UP000009190_28354	0.7848183545407562	Kendall	code	Viruses
UP000203732_1678082	0.3257644071711822	Kendall	code	Viruses
UP000221795_1933063	0.37282185960072	Kendall	code	Viruses
UP000203767_10820	0.5965149753611521	Kendall	code	Viruses
UP000221941_1770232	0.6254021262746651	Kendall	code	Viruses
UP000242976_56947	0.3484084428047869	Kendall	code	Viruses
UP000207604_42478	0.6008765526952665	Kendall	code	Viruses
UP000207613_631345	0.196204588635189	Kendall	code	Viruses
UP000207621_941058	0.3222425263302931	Kendall	code	Viruses
UP000203359_35254	0.4905114715879726	Kendall	code	Viruses
UP000204292_11590	0.4905114715879726	Kendall	code	Viruses
UP000202921_51677	0.3556208169012801	Kendall	code	Viruses
UP000243666_12450	0.5495772154322508	Kendall	code	Viruses
UP000259687_349692	0.3440118542203972	Kendall	code	Viruses
UP000278548_2282631	0.6867160602231618	Kendall	code	Viruses
UP000202937_74660	0.4169347508497767	Kendall	code	Viruses
UP000260425_2283013	0.3706369440271998	Kendall	code	Viruses
UP000279551_2282630	0.5886137659055671	Kendall	code	Viruses
UP000262320_2301731	0.3801463904806788	Kendall	code	Viruses
UP000228400_11758	0.5763509791158679	Kendall	code	Viruses
UP000241443_2081904	0.4782486847982733	Kendall	code	Viruses
UP000289930_2507575	0.4459412925079223	Kendall	code	Viruses
UP000263690_2304198	0.3678836036909795	Kendall	code	Viruses
UP000230640_1815976	0.1045090744214699	Kendall	code	Viruses
UP000246263_51033	0.416317743220804	Kendall	code	Viruses
UP000246436_36370	0.662190486643763	Kendall	code	Viruses
UP000241732_2060946	0.4046719640600774	Kendall	code	Viruses
UP000293596_462299	0.4487742607510181	Kendall	code	Viruses
UP000503449_2730619	0.5179923179936156	Kendall	code	Viruses
UP000294673_2502409	0.5809557205796799	Kendall	code	Viruses
UP000595783_2777229	0.5778737056245987	Kendall	code	Viruses
UP000595790_260586	0.5763509791158679	Kendall	code	Viruses
UP000595892_2777230	0.6056772406043471	Kendall	code	Viruses
UP000502572_2730621	0.3872983346207416	Kendall	code	Viruses
UP000516359_10244	0.3310952433218815	Kendall	code	Viruses
UP000502759_10666	0.1696135167582101	Kendall	code	Viruses
UP000663068_2776772	0.4623194417264784	Kendall	code	Viruses
UP000464024_2697049	0.465985898008574	Kendall	code	Viruses
UP000831813_2930344	0.2631174057921087	Kendall	code	Viruses
UP001237278_3053441	0.0924588136352883	Kendall	code	Viruses
UP000828321_2869562	0.4271747829466031	Kendall	code	Viruses
UP000007611_28365	0.5119016933486846	Kendall	freq	Viruses
UP000007616_11247	0.612056372482123	Kendall	freq	Viruses
UP000001295_766189	0.6231846701636161	Kendall	freq	Viruses
UP000007621_142661	0.4006187165337532	Kendall	freq	Viruses
UP000154597_114429	0.6788261585710818	Kendall	freq	Viruses
UP000007626_11283	0.4896450979856983	Kendall	freq	Viruses
UP000009246_57278	0.6231846701636161	Kendall	freq	Viruses
UP000002602_10338	0.7678525400230269	Kendall	freq	Viruses
UP000102297_334210	0.7233393492970543	Kendall	freq	Viruses
UP000007627_12189	0.6565695632080955	Kendall	freq	Viruses
UP000009247_114102	0.5628271511472414	Kendall	freq	Viruses
UP000001323_328615	0.612056372482123	Kendall	freq	Viruses
UP000007629_268789	0.7455959446600406	Kendall	freq	Viruses
UP000009248_262177	0.4785168003042052	Kendall	freq	Viruses
UP000000278_766194	0.5564148840746572	Kendall	freq	Viruses
UP000001324_260797	0.7010827539340682	Kendall	freq	Viruses
UP000007639_82830	0.7122110516155612	Kendall	freq	Viruses
UP000002610_2928686	0.5897997771191366	Kendall	freq	Viruses
UP000000280_12251	0.5786714794376435	Kendall	freq	Viruses
UP000009249_654905	0.311592335081808	Kendall	freq	Viruses
UP000001358_345201	0.4006187165337532	Kendall	freq	Viruses
UP000009250_10480	0.7233393492970543	Kendall	freq	Viruses
UP000000287_10433	0.6565695632080955	Kendall	freq	Viruses
UP000007643_766178	0.5564148840746572	Kendall	freq	Viruses
UP000002611_2681603	0.5564148840746572	Kendall	freq	Viruses
UP000009251_333760	0.4896450979856983	Kendall	freq	Viruses
UP000001359_176652	0.6231846701636161	Kendall	freq	Viruses
UP000007661_85617	0.612056372482123	Kendall	freq	Viruses
UP000009252_333923	0.5452865863931641	Kendall	freq	Viruses
UP000201164_53369	0.3338489304447943	Kendall	freq	Viruses
UP000007662_10900	0.4896450979856983	Kendall	freq	Viruses
UP000009253_10617	0.4117470142152463	Kendall	freq	Viruses
UP000007663_335103	0.6009280748006298	Kendall	freq	Viruses
UP000001398_694067	0.5564148840746572	Kendall	freq	Viruses
UP000000327_654913	0.5452865863931641	Kendall	freq	Viruses
UP000009254_11909	0.6676978608895886	Kendall	freq	Viruses
UP000002632_674082	0.4562602049412189	Kendall	freq	Viruses
UP000007664_31567	0.6009280748006298	Kendall	freq	Viruses
UP000027480_1194091	0.4562602049412189	Kendall	freq	Viruses
UP000009255_211044	0.5564148840746572	Kendall	freq	Viruses
UP000001440_11151	0.6343129678451093	Kendall	freq	Viruses
UP000002633_674081	0.4785168003042052	Kendall	freq	Viruses
UP000007665_1671798	0.5230299910301778	Kendall	freq	Viruses
UP000001461_1005059	0.6676978608895886	Kendall	freq	Viruses
UP000009262_3052311	0.5119016933486846	Kendall	freq	Viruses
UP000007666_10596	0.4228753118967394	Kendall	freq	Viruses
UP000002665_97081	0.4117470142152463	Kendall	freq	Viruses
UP000009264_3052322	0.5564148840746572	Kendall	freq	Viruses
UP000007670_37116	0.5786714794376435	Kendall	freq	Viruses
UP000131152_93838	0.5786714794376435	Kendall	freq	Viruses
UP000002666_40521	0.4451319072597258	Kendall	freq	Viruses
UP000009265_3052323	0.5341582887116709	Kendall	freq	Viruses
UP000007671_28311	0.5897997771191366	Kendall	freq	Viruses
UP000001466_2908167	0.3783621211707669	Kendall	freq	Viruses
UP000009266_3052324	0.5897997771191366	Kendall	freq	Viruses
UP000007677_39457	0.5452865863931641	Kendall	freq	Viruses
UP000000339_1987993	0.5452865863931641	Kendall	freq	Viruses
UP000009268_3052331	0.5786714794376435	Kendall	freq	Viruses
UP000007683_11926	0.6565695632080955	Kendall	freq	Viruses
UP000009269_652963	0.4006187165337532	Kendall	freq	Viruses
UP000000344_10254	0.6343129678451093	Kendall	freq	Viruses
UP000007685_388826	0.5007733956671915	Kendall	freq	Viruses
UP000007686_388812	0.4896450979856983	Kendall	freq	Viruses
UP000009270_652673	0.5341582887116709	Kendall	freq	Viruses
UP000000348_649603	0.689954456252575	Kendall	freq	Viruses
UP000007687_388814	0.5007733956671915	Kendall	freq	Viruses
UP000000349_649596	0.6343129678451093	Kendall	freq	Viruses
UP000000350_649893	0.7901091353860132	Kendall	freq	Viruses
UP000007688_11685	0.5007733956671915	Kendall	freq	Viruses
UP000009294_10299	0.689954456252575	Kendall	freq	Viruses
UP000106311_38143	0.7233393492970543	Kendall	freq	Viruses
UP000000351_11008	0.6009280748006298	Kendall	freq	Viruses
UP000007689_327105	0.4896450979856983	Kendall	freq	Viruses
UP000009295_10370	0.6454412655266023	Kendall	freq	Viruses
UP000000352_45237	0.6676978608895886	Kendall	freq	Viruses
UP000158064_37956	0.4340036095782326	Kendall	freq	Viruses
UP000007691_401671	0.4896450979856983	Kendall	freq	Viruses
UP000000353_299386	0.7233393492970543	Kendall	freq	Viruses
UP000007692_11686	0.4785168003042052	Kendall	freq	Viruses
UP000001530_344021	0.5034300370983201	Kendall	freq	Viruses
UP000000354_694009	0.5786714794376435	Kendall	freq	Viruses
UP000007693_11689	0.4340036095782326	Kendall	freq	Viruses
UP000000355_360393	0.5897997771191366	Kendall	freq	Viruses
UP000000356_12081	0.6750407763962831	Kendall	freq	Viruses
UP000007694_388796	0.4896450979856983	Kendall	freq	Viruses
UP000009401_634168	0.5675431817561504	Kendall	freq	Viruses
UP000000357_475778	0.6676978608895886	Kendall	freq	Viruses
UP000002900_1208236	0.3449772281262875	Kendall	freq	Viruses
UP000007696_11697	0.4562602049412189	Kendall	freq	Viruses
UP000000358_12321	0.5786714794376435	Kendall	freq	Viruses
UP000107153_203172	0.612056372482123	Kendall	freq	Viruses
UP000007697_11696	0.467388502622712	Kendall	freq	Viruses
UP000133604_296738	0.6454412655266023	Kendall	freq	Viruses
UP000000359_478555	0.5897997771191366	Kendall	freq	Viruses
UP000158680_69156	0.5007733956671915	Kendall	freq	Viruses
UP000007699_11701	0.4562602049412189	Kendall	freq	Viruses
UP000000360_11090	0.5634637885621868	Kendall	freq	Viruses
UP000001573_46014	0.5675431817561504	Kendall	freq	Viruses
UP000158963_10638	0.4705741720817327	Kendall	freq	Viruses
UP000002909_1206558	0.396516624526654	Kendall	freq	Viruses
UP000007705_1891767	0.4451319072597258	Kendall	freq	Viruses
UP000134051_1891747	0.6454412655266023	Kendall	freq	Viruses
UP000000369_29252	0.5007733956671915	Kendall	freq	Viruses
UP000007711_10587	0.467388502622712	Kendall	freq	Viruses
UP000029368_1458859	0.4414075416339987	Kendall	freq	Viruses
UP000134285_11703	0.4562602049412189	Kendall	freq	Viruses
UP000000372_10867	0.5452865863931641	Kendall	freq	Viruses
UP000159358_36348	0.5299906922119579	Kendall	freq	Viruses
UP000000373_10869	0.5452865863931641	Kendall	freq	Viruses
UP000007763_175814	0.4562602049412189	Kendall	freq	Viruses
UP000000375_582345	0.38949041885226	Kendall	freq	Viruses
UP000001590_2884427	0.3672338234892737	Kendall	freq	Viruses
UP000007781_268343	0.689954456252575	Kendall	freq	Viruses
UP000108270_3052561	0.6565695632080955	Kendall	freq	Viruses
UP000007784_223295	0.7010827539340682	Kendall	freq	Viruses
UP000001594_10553	0.7233393492970543	Kendall	freq	Viruses
UP000010391_1129191	0.5523060897787772	Kendall	freq	Viruses
UP000000394_651357	0.6343129678451093	Kendall	freq	Viruses
UP000007785_1985704	0.5786714794376435	Kendall	freq	Viruses
UP000000395_686987	0.5230299910301778	Kendall	freq	Viruses
UP000007795_12318	0.5675431817561504	Kendall	freq	Viruses
UP000029741_1552985	0.5564148840746572	Kendall	freq	Viruses
UP000001649_12302	0.6009280748006298	Kendall	freq	Viruses
UP000000396_36402	0.5230299910301778	Kendall	freq	Viruses
UP000007804_928296	0.6565695632080955	Kendall	freq	Viruses
UP000134698_1223562	0.5786714794376435	Kendall	freq	Viruses
UP000004992_28285	0.7567242423415338	Kendall	freq	Viruses
UP000001650_12456	0.5786714794376435	Kendall	freq	Viruses
UP000029742_651733	0.6454412655266023	Kendall	freq	Viruses
UP000000398_686946	0.5786714794376435	Kendall	freq	Viruses
UP000004993_28282	0.6676978608895886	Kendall	freq	Viruses
UP000135044_452475	0.4451319072597258	Kendall	freq	Viruses
UP000000399_652668	0.5675431817561504	Kendall	freq	Viruses
UP000001663_31770	0.7233393492970543	Kendall	freq	Viruses
UP000000400_652669	0.6454412655266023	Kendall	freq	Viruses
UP000001664_686947	0.5230299910301778	Kendall	freq	Viruses
UP000000401_12154	0.7233393492970543	Kendall	freq	Viruses
UP000001665_652599	0.7122110516155612	Kendall	freq	Viruses
UP000001666_12147	0.6676978608895886	Kendall	freq	Viruses
UP000109731_10355	0.3778021958711826	Kendall	freq	Viruses
UP000001667_12327	0.6009280748006298	Kendall	freq	Viruses
UP000201257_12294	0.5007733956671915	Kendall	freq	Viruses
UP000007896_268780	0.6788261585710818	Kendall	freq	Viruses
UP000029753_1554483	0.6231846701636161	Kendall	freq	Viruses
UP000001668_652837	0.5452865863931641	Kendall	freq	Viruses
UP000007921_482133	0.6688444820557844	Kendall	freq	Viruses
UP000001669_652939	0.5452865863931641	Kendall	freq	Viruses
UP000007930_490133	0.7567242423415338	Kendall	freq	Viruses
UP000136220_92129	0.4340036095782326	Kendall	freq	Viruses
UP000001670_686943	0.689954456252575	Kendall	freq	Viruses
UP000000409_649895	0.6009280748006298	Kendall	freq	Viruses
UP000007931_489487	0.7901091353860132	Kendall	freq	Viruses
UP000001671_652938	0.7010827539340682	Kendall	freq	Viruses
UP000000410_12281	0.6676978608895886	Kendall	freq	Viruses
UP000011237_1283335	0.4451319072597258	Kendall	freq	Viruses
UP000001672_654934	0.5452865863931641	Kendall	freq	Viruses
UP000000411_650488	0.612056372482123	Kendall	freq	Viruses
UP000110594_260965	0.6880210507010376	Kendall	freq	Viruses
UP000001673_647331	0.6343129678451093	Kendall	freq	Viruses
UP000000412_650489	0.5786714794376435	Kendall	freq	Viruses
UP000001674_648234	0.6454412655266023	Kendall	freq	Viruses
UP000000413_314536	0.5675431817561504	Kendall	freq	Viruses
UP000136605_189830	0.6788261585710818	Kendall	freq	Viruses
UP000001675_648168	0.6231846701636161	Kendall	freq	Viruses
UP000000414_35297	0.4785168003042052	Kendall	freq	Viruses
UP000001676_648170	0.6454412655266023	Kendall	freq	Viruses
UP000001677_648172	0.6788261585710818	Kendall	freq	Viruses
UP000029768_666363	0.689954456252575	Kendall	freq	Viruses
UP000029770_1559361	0.5897997771191366	Kendall	freq	Viruses
UP000000469_10576	0.4228753118967394	Kendall	freq	Viruses
UP000008026_928313	0.5230299910301778	Kendall	freq	Viruses
UP000000470_85708	0.4896450979856983	Kendall	freq	Viruses
UP000029771_1560034	0.5452865863931641	Kendall	freq	Viruses
UP000000472_11214	0.612056372482123	Kendall	freq	Viruses
UP000008029_402036	0.6343129678451093	Kendall	freq	Viruses
UP000005893_1217068	0.5564148840746572	Kendall	freq	Viruses
UP000000477_12181	0.6676978608895886	Kendall	freq	Viruses
UP000008030_113370	0.4896450979856983	Kendall	freq	Viruses
UP000006040_1217067	0.5452865863931641	Kendall	freq	Viruses
UP000008033_196398	0.6343129678451093	Kendall	freq	Viruses
UP000137932_387139	0.5564148840746572	Kendall	freq	Viruses
UP000001711_2681611	0.5675431817561504	Kendall	freq	Viruses
UP000000513_654911	0.612056372482123	Kendall	freq	Viruses
UP000011284_1087482	0.5786714794376435	Kendall	freq	Viruses
UP000112710_40538	0.5452865863931641	Kendall	freq	Viruses
UP000000514_654909	0.5341582887116709	Kendall	freq	Viruses
UP000138352_11963	0.6009280748006298	Kendall	freq	Viruses
UP000000515_654931	0.689954456252575	Kendall	freq	Viruses
UP000001713_1289570	0.4340036095782326	Kendall	freq	Viruses
UP000000516_654922	0.5864392294119849	Kendall	freq	Viruses
UP000001721_2907955	0.3449772281262875	Kendall	freq	Viruses
UP000008072_10389	0.7455959446600406	Kendall	freq	Viruses
UP000000518_63746	0.6025157343041205	Kendall	freq	Viruses
UP000001729_10704	0.4845684985987576	Kendall	freq	Viruses
UP000000519_693989	0.7455959446600406	Kendall	freq	Viruses
UP000008089_114430	0.6231846701636161	Kendall	freq	Viruses
UP000000520_12219	0.5564148840746572	Kendall	freq	Viruses
UP000029941_1559362	0.5452865863931641	Kendall	freq	Viruses
UP000165522_10345	0.5675431817561504	Kendall	freq	Viruses
UP000006364_654910	0.6565695632080955	Kendall	freq	Viruses
UP000008091_2886926	0.5007733956671915	Kendall	freq	Viruses
UP000000521_117138	0.4785168003042052	Kendall	freq	Viruses
UP000011300_1289473	0.3101361309390305	Kendall	freq	Viruses
UP000006367_10589	0.6231846701636161	Kendall	freq	Viruses
UP000000522_12243	0.5452865863931641	Kendall	freq	Viruses
UP000139707_76344	0.612056372482123	Kendall	freq	Viruses
UP000006368_578831	0.6454412655266023	Kendall	freq	Viruses
UP000006372_10583	0.5786714794376435	Kendall	freq	Viruses
UP000008154_652962	0.5230299910301778	Kendall	freq	Viruses
UP000000568_652106	0.6861984751796928	Kendall	freq	Viruses
UP000001764_185959	0.6269085691446447	Kendall	freq	Viruses
UP000008158_518987	0.4896450979856983	Kendall	freq	Viruses
UP000000569_371094	0.5564148840746572	Kendall	freq	Viruses
UP000166289_914672	0.6676978608895886	Kendall	freq	Viruses
UP000001765_2885909	0.4562602049412189	Kendall	freq	Viruses
UP000008164_3052304	0.5897997771191366	Kendall	freq	Viruses
UP000000570_11033	0.5341582887116709	Kendall	freq	Viruses
UP000139997_1263720	0.7567242423415338	Kendall	freq	Viruses
UP000008167_10515	0.689954456252575	Kendall	freq	Viruses
UP000140113_689403	0.4562602049412189	Kendall	freq	Viruses
UP000000571_11045	0.8346223261119858	Kendall	freq	Viruses
UP000001770_215158	0.5675431817561504	Kendall	freq	Viruses
UP000000572_652109	0.7567242423415338	Kendall	freq	Viruses
UP000008168_654919	0.612056372482123	Kendall	freq	Viruses
UP000001773_2907838	0.3672338234892737	Kendall	freq	Viruses
UP000000573_652110	0.7455959446600406	Kendall	freq	Viruses
UP000008169_2779844	0.5564148840746572	Kendall	freq	Viruses
UP000000574_652597	0.7455959446600406	Kendall	freq	Viruses
UP000140422_10510	0.5119016933486846	Kendall	freq	Viruses
UP000008222_10580	0.5897997771191366	Kendall	freq	Viruses
UP000000575_12055	0.6788261585710818	Kendall	freq	Viruses
UP000008226_10620	0.4228753118967394	Kendall	freq	Viruses
UP000000587_10383	0.6454412655266023	Kendall	freq	Viruses
UP000008232_10606	0.5230299910301778	Kendall	freq	Viruses
UP000008236_291605	0.4785168003042052	Kendall	freq	Viruses
UP000012041_1230469	0.3439691634051065	Kendall	freq	Viruses
UP000202324_31503	0.471865187325465	Kendall	freq	Viruses
UP000001785_75320	0.3561055258077806	Kendall	freq	Viruses
UP000008246_223353	0.6565695632080955	Kendall	freq	Viruses
UP000030600_31722	0.5564148840746572	Kendall	freq	Viruses
UP000000624_10498	0.6009280748006298	Kendall	freq	Viruses
UP000168164_44088	0.612056372482123	Kendall	freq	Viruses
UP000001789_2886925	0.3672338234892737	Kendall	freq	Viruses
UP000008255_1289472	0.5496431396827531	Kendall	freq	Viruses
UP000168289_40539	0.4451319072597258	Kendall	freq	Viruses
UP000008256_486275	0.5808003906676389	Kendall	freq	Viruses
UP000000668_331642	0.7122110516155612	Kendall	freq	Viruses
UP000006540_11759	0.4562602049412189	Kendall	freq	Viruses
UP000008257_687342	0.6009280748006298	Kendall	freq	Viruses
UP000000670_122962	0.5564148840746572	Kendall	freq	Viruses
UP000001795_10754	0.4451319072597258	Kendall	freq	Viruses
UP000006541_10824	0.6343129678451093	Kendall	freq	Viruses
UP000008258_687345	0.5675431817561504	Kendall	freq	Viruses
UP000000672_686944	0.4896450979856983	Kendall	freq	Viruses
UP000006542_268960	0.612056372482123	Kendall	freq	Viruses
UP000000675_650481	0.7455959446600406	Kendall	freq	Viruses
UP000001832_2789016	0.7567242423415338	Kendall	freq	Viruses
UP000006543_291607	0.4562602049412189	Kendall	freq	Viruses
UP000008259_486277	0.6009280748006298	Kendall	freq	Viruses
UP000000676_364370	0.5230299910301778	Kendall	freq	Viruses
UP000001833_10868	0.5675431817561504	Kendall	freq	Viruses
UP000008260_486279	0.6343129678451093	Kendall	freq	Viruses
UP000000677_12168	0.7567242423415338	Kendall	freq	Viruses
UP000001835_2681624	0.3227206327633011	Kendall	freq	Viruses
UP000008261_687364	0.5341582887116709	Kendall	freq	Viruses
UP000006567_337052	0.5897997771191366	Kendall	freq	Viruses
UP000000678_651356	0.7122110516155612	Kendall	freq	Viruses
UP000170142_11597	0.5341582887116709	Kendall	freq	Viruses
UP000000679_651358	0.5897997771191366	Kendall	freq	Viruses
UP000006572_222448	0.689954456252575	Kendall	freq	Viruses
UP000008267_185793	0.6676978608895886	Kendall	freq	Viruses
UP000000680_766180	0.6676978608895886	Kendall	freq	Viruses
UP000006574_694007	0.6565695632080955	Kendall	freq	Viruses
UP000008269_10249	0.6788261585710818	Kendall	freq	Viruses
UP000006576_694006	0.6454412655266023	Kendall	freq	Viruses
UP000008286_11553	0.467388502622712	Kendall	freq	Viruses
UP000006624_648237	0.5675431817561504	Kendall	freq	Viruses
UP000008287_85618	0.3487137897897679	Kendall	freq	Viruses
UP000006625_928306	0.6343129678451093	Kendall	freq	Viruses
UP000001863_543939	0.5452865863931641	Kendall	freq	Viruses
UP000008288_79700	0.5230299910301778	Kendall	freq	Viruses
UP000118097_69152	0.6343129678451093	Kendall	freq	Viruses
UP000143664_66295	0.525928994437027	Kendall	freq	Viruses
UP000000725_155148	0.3514675116774036	Kendall	freq	Viruses
UP000001874_10315	0.7122110516155612	Kendall	freq	Viruses
UP000006636_766185	0.3672338234892737	Kendall	freq	Viruses
UP000008292_46015	0.5786714794376435	Kendall	freq	Viruses
UP000000728_12027	0.5897997771191366	Kendall	freq	Viruses
UP000006649_2883936	0.3783621211707669	Kendall	freq	Viruses
UP000118373_521527	0.4705741720817327	Kendall	freq	Viruses
UP000008294_648250	0.4562602049412189	Kendall	freq	Viruses
UP000000729_205870	0.4922427029405797	Kendall	freq	Viruses
UP000000730_205877	0.4586807004673583	Kendall	freq	Viruses
UP000171571_300016	0.7010827539340682	Kendall	freq	Viruses
UP000006674_36413	0.5675431817561504	Kendall	freq	Viruses
UP000008338_10717	0.359458042104518	Kendall	freq	Viruses
UP000006675_31762	0.467388502622712	Kendall	freq	Viruses
UP000001922_12348	0.4562602049412189	Kendall	freq	Viruses
UP000006676_1980426	0.6009280748006298	Kendall	freq	Viruses
UP000008388_998086	0.4451319072597258	Kendall	freq	Viruses
UP000000735_244590	0.6687239774818575	Kendall	freq	Viruses
UP000006677_36394	0.5007733956671915	Kendall	freq	Viruses
UP000001985_443241	0.7122110516155612	Kendall	freq	Viruses
UP000000744_2992639	0.3004640374003149	Kendall	freq	Viruses
UP000172353_83191	0.6676978608895886	Kendall	freq	Viruses
UP000006687_11049	0.6676978608895886	Kendall	freq	Viruses
UP000006703_686949	0.6415676800460541	Kendall	freq	Viruses
UP000000825_686948	0.5786714794376435	Kendall	freq	Viruses
UP000002006_2679905	0.4451319072597258	Kendall	freq	Viruses
UP000006704_652104	0.689954456252575	Kendall	freq	Viruses
UP000000826_524364	0.6343129678451093	Kendall	freq	Viruses
UP000202403_1213620	0.6080945836958253	Kendall	freq	Viruses
UP000006705_652674	0.7233393492970543	Kendall	freq	Viruses
